position,id_a,id_b,rts_a,rts_b,signed_diff,abs_diff,bucket,pub_year,cluster_cat,balanced_swap
2922,535323,539999,0.28840673575129538,0.68793026040107752,-0.39952352464978214,0.39952352464978214,3,2024,e9b0a66c-b042-4eb5-a2e6-e6cea5ce497f,1
2923,543024,550541,0.3247250119560019,0.72422034417897152,-0.39949533222296962,0.39949533222296962,3,2025,60ecb705-5acd-4ecd-80ae-ffb3366fe0e9,0
2924,547157,544036,0.25864798377062409,0.65813656280428423,-0.39948857903366014,0.39948857903366014,3,2025,e49a7fd6-d1f2-49d4-996d-a7ec81d8e808,1
2925,132162,134162,0.6494500239120039,0.25,0.3994500239120039,0.3994500239120039,3,2023,83387ab2-693e-441e-ba9c-06f5a2fd958e,1
2926,534864,534962,0.25,0.6494500239120039,-0.3994500239120039,0.3994500239120039,3,2024,90996acf-e94b-4791-b19e-d78967cb00af,0
2927,549458,546536,0.70518299334762435,0.30574384587941489,0.39943914746820947,0.39943914746820947,3,2025,c026dff2-d287-4b29-84bf-340d6e93cfa4,1
2928,132633,133723,0.78482113275661347,0.38538828281020798,0.39943284994640549,0.39943284994640549,3,2023,0d519986-1a23-44d4-8c2d-0775d1353a22,0
2929,535776,536857,0.28456844575150197,0.68399561960797139,-0.39942717385646942,0.39942717385646942,3,2024,8d09a41c-c6b2-415d-8e4b-60ac81ed643d,1
2930,536392,537533,0.28821905398755548,0.68749998886772412,-0.39928093488016864,0.39928093488016864,3,2024,b5e8712e-2f24-4d62-a91a-76fedb7993dd,0
2931,536392,537533,0.28821905398755548,0.68749998886772412,-0.39928093488016864,0.39928093488016864,3,2024,b5e8712e-2f24-4d62-a91a-76fedb7993dd,0
2932,545276,542263,0.31214834488304211,0.71129418262150212,-0.39914583773846002,0.39914583773846002,3,2025,67adc0aa-9410-40f2-9f74-5e1b7f0c9ff8,1
2933,551650,543283,0.3620875179340029,0.76121341381320951,-0.3991258958792066,0.3991258958792066,3,2025,83387ab2-693e-441e-ba9c-06f5a2fd958e,1
2934,132654,131394,0.55795964226125316,0.15886433714080539,0.39909530512044777,0.39909530512044777,3,2023,c1b9197e-c47d-44bf-8951-13b289ed722a,1
2935,131940,131700,0.1300093907129875,0.52910437430786261,-0.39909498359487511,0.39909498359487511,3,2023,c7780ae7-6ce5-4c3c-8d5b-5c2a281df2e4,1
2936,549164,546202,0.30185266862725307,0.70087513533020562,-0.39902246670295255,0.39902246670295255,3,2025,8168832f-2c0c-44aa-b7c7-d4517de02c4a,1
2937,550783,549179,0.30238599191841442,0.70139266320223637,-0.39900667128382195,0.39900667128382195,3,2025,a326eb30-19ac-40d4-a2be-ab39409c4895,1
2938,135380,132033,0.56249999999999978,0.1635248823939425,0.39897511760605731,0.39897511760605731,3,2023,3ffdb87e-4a0f-4166-83ee-fcf2df90fed3,1
2939,536779,534699,0.40982113282543892,0.80872687437750157,-0.39890574155206265,0.39890574155206265,3,2024,31fb4410-7de4-40f4-bc6f-5b38b38dd5f1,0
2940,536779,534699,0.40982113282543892,0.80872687437750157,-0.39890574155206265,0.39890574155206265,3,2024,31fb4410-7de4-40f4-bc6f-5b38b38dd5f1,0
2941,546504,551532,0.31627312560856868,0.7151542301292716,-0.39888110452070291,0.39888110452070291,3,2025,e9b0a66c-b042-4eb5-a2e6-e6cea5ce497f,1
2942,546265,543977,0.25000000000008632,0.64886588023594816,-0.39886588023586184,0.39886588023586184,3,2025,b429fc73-1adf-4e72-8c9c-4ccfebc8647c,1
2943,541207,543641,0.3750177407956779,0.77384103616953182,-0.39882329537385391,0.39882329537385391,3,2025,a5d259e3-38b9-42da-98f4-8827901f332f,0
2944,547442,544820,0.3557966321243522,0.75461343004914982,-0.39881679792479763,0.39881679792479763,3,2025,c7789212-e001-446b-bb09-439368775c73,0
2945,546151,546743,0.41368602214905709,0.81249999999084888,-0.39881397784179179,0.39881397784179179,3,2025,dbf082e3-d5a9-4bbd-a449-1e9c8194b8e2,1
2946,547664,545260,0.6660775668741814,0.26732532685405241,0.39875224002012899,0.39875224002012899,3,2025,a588bc37-9b00-4d96-9e84-79aaeba74f97,1
2947,537777,539229,0.38610500943451798,0.78482113275661347,-0.39871612332209549,0.39871612332209549,3,2024,83387ab2-693e-441e-ba9c-06f5a2fd958e,0
2948,539648,538409,0.3852683007618416,0.78393346080455584,-0.39866516004271424,0.39866516004271424,3,2024,e2841036-bb35-40bf-9488-36086fbcf168,1
2949,539374,538237,0.30329126875852658,0.70193285044665676,-0.39864158168813019,0.39864158168813019,3,2024,47781dfc-eacb-4c0c-8965-244521d0d23c,1
2950,541620,544814,0.79166666661649598,0.39304406037000977,0.39862260624648621,0.39862260624648621,3,2025,b81861d4-2eca-432a-b163-78ff6da2e128,1
2951,539785,533878,0.70607253303345519,0.30752945508100138,0.39854307795245381,0.39854307795245381,3,2024,683ab7c3-66b4-41cf-a19d-f4951dc0bcee,1
2952,539785,533878,0.70607253303345519,0.30752945508100138,0.39854307795245381,0.39854307795245381,3,2024,683ab7c3-66b4-41cf-a19d-f4951dc0bcee,1
2953,547622,549220,0.41830724323907742,0.81679125059392066,-0.39848400735484324,0.39848400735484324,3,2025,dce1cfd2-d6ca-41b3-9343-40609d3da9fc,0
2954,549095,546684,0.87498775795740302,0.4765105762646884,0.39847718169271462,0.39847718169271462,3,2025,134bd5eb-3b79-4d62-8c50-1e889eca41ce,0
2955,551471,551399,0.39024980842331741,0.78870581737849454,-0.39845600895517713,0.39845600895517713,3,2025,25d7ce5d-d138-46bb-81ae-7c3066e5a230,0
2956,548603,548487,0.58763749402199905,0.1892889738729244,0.39834852014907463,0.39834852014907463,3,2025,289d7a79-121d-4b21-b267-52dcb2062197,1
2957,543268,544961,0.32444483450692008,0.72276554404145077,-0.39832070953453069,0.39832070953453069,3,2025,a7c90a80-10ff-488e-845d-dae88b18cb48,1
2958,542590,541761,0.40625,0.80446891189623548,-0.39821891189623548,0.39821891189623548,3,2025,dc2dfa45-cde7-4eca-b482-d11a4cbb1d49,0
2959,538722,537174,0.72498810373541822,0.32677093476144109,0.39821716897397713,0.39821716897397713,3,2024,3e327d92-e546-4efb-bcbe-37c916e9e8d7,0
2960,551982,546091,0.70087513533020562,0.30295273689265467,0.39792239843755095,0.39792239843755095,3,2025,8097e37c-32f7-46cd-a5bc-5ef0c89b0f1b,0
2961,542655,547615,0.27984001833007388,0.67771592442645079,-0.39787590609637691,0.39787590609637691,3,2025,4d18a509-ed64-4634-af6a-e35b0253f0e0,0
2962,551885,551571,0.72322243467426695,0.32536740260201952,0.39785503207224743,0.39785503207224743,3,2025,60000bfc-a95f-458a-9968-d59caaf13d49,0
2963,535749,531052,0.75994108983799713,0.3620875179340029,0.39785357190399423,0.39785357190399423,3,2024,26ed76d2-f48f-4ace-84bb-39564b70294e,1
2964,132891,133325,0.32537375415282388,0.72322243467426706,-0.39784868052144318,0.39784868052144318,3,2023,95e4c6a5-92d5-4411-9fbf-3ce85fe0cadc,1
2965,532886,538811,0.79163362405818372,0.39382363770250362,0.3978099863556801,0.3978099863556801,3,2024,3ada302c-2812-48d4-a12e-a54d3156b3f6,0
2966,538792,534586,0.33169275676092258,0.72948563842193093,-0.39779288166100835,0.39779288166100835,3,2024,8265a13a-209b-467c-ad7a-bc408bd79c28,0
2967,544795,547068,0.3955218715393134,0.79330724323903024,-0.39778537169971684,0.39778537169971684,3,2025,ea2954c8-e961-475d-b377-e6a27ad31f10,1
2968,547068,544795,0.79330724323903024,0.3955218715393134,0.39778537169971684,0.39778537169971684,3,2025,ea2954c8-e961-475d-b377-e6a27ad31f10,0
2969,543268,546486,0.32444483450692008,0.72221467359552705,-0.39776983908860697,0.39776983908860697,3,2025,a7c90a80-10ff-488e-845d-dae88b18cb48,1
2970,546018,549118,0.63057123591318887,0.23284625158830999,0.39772498432487891,0.39772498432487891,3,2025,57c50173-7374-43e1-8bcc-42295e1b7fea,0
2971,549118,546018,0.23284625158830999,0.63057123591318887,-0.39772498432487891,0.39772498432487891,3,2025,57c50173-7374-43e1-8bcc-42295e1b7fea,1
2972,533169,531123,0.74139589568191089,0.34374999999999989,0.397645895681911,0.397645895681911,3,2024,f69bba32-c41f-4655-972d-89e87f9321a2,1
2973,551117,542110,0.65813656280428423,0.26049780915287252,0.39763875365141171,0.39763875365141171,3,2025,cad56d58-51ca-41fa-86ae-250d2719b717,1
2974,550949,549304,0.31071102613029328,0.70833333333333048,-0.39762230720303721,0.39762230720303721,3,2025,51de8d3b-3d14-4325-8d50-fe0e494750cc,0
2975,549453,550557,0.87499379230443075,0.47739185832191727,0.39760193398251348,0.39760193398251348,3,2025,2ba7d166-67b7-4815-985f-197836fba989,1
2976,549453,550557,0.87499379230443075,0.47739185832191727,0.39760193398251348,0.39760193398251348,3,2025,2ba7d166-67b7-4815-985f-197836fba989,1
2977,541375,544059,0.34106653919543978,0.7385609414533354,-0.39749440225789562,0.39749440225789562,3,2025,5ac9e47a-31b3-49ea-aaff-50aeeca1b4bb,1
2978,534857,539697,0.30118062317429412,0.69862658719808213,-0.39744596402378801,0.39744596402378801,3,2024,1de7b981-9c4f-4193-a807-3d71a4352155,1
2979,541966,542539,0.59776554404145066,0.2004061568962443,0.39735938714520636,0.39735938714520636,3,2025,9fcdb5e0-ca0e-44ae-b9a0-70583f46aa5d,1
2980,543041,544474,0.73793215916503174,0.3406042305058754,0.39732792865915634,0.39732792865915634,3,2025,d01b0e83-8aa9-4b41-8fee-8e9a026c5764,0
2981,541108,547432,0.28840673575129538,0.68571102613029322,-0.39730429037899784,0.39730429037899784,3,2025,f00a8f19-7a6c-4532-b1bf-f4f0e0feac7f,0
2982,541798,547478,0.32053108808290159,0.71772924106108837,-0.39719815297818678,0.39719815297818678,3,2025,8097e37c-32f7-46cd-a5bc-5ef0c89b0f1b,0
2983,542355,547902,0.17463259741486459,0.57170873124147337,-0.39707613382660878,0.39707613382660878,3,2025,83387ab2-693e-441e-ba9c-06f5a2fd958e,0
2984,541208,550577,0.42529582164818991,0.82228407518021274,-0.39698825353202283,0.39698825353202283,3,2025,67adc0aa-9410-40f2-9f74-5e1b7f0c9ff8,0
2985,133661,131599,0.30503663424097888,0.70198399576092663,-0.39694736151994775,0.39694736151994775,3,2023,6b5212be-5094-4431-8680-7bd205dce38c,1
2986,543101,545646,0.70139266320223637,0.30446891191709829,0.39692375128513807,0.39692375128513807,3,2025,95daec0c-a6a2-4bed-9b7f-78fc53e88d86,1
2987,133883,133423,0.82053108758242232,0.42360733679776358,0.39692375078465875,0.39692375078465875,3,2023,c7abe93b-a296-4242-ae72-06ddc2a8c7f8,1
2988,546437,549704,0.79912486137916672,0.40223445595854929,0.39689040542061743,0.39689040542061743,3,2025,17c02cdb-18e4-44a6-b9db-c2fb173a5c18,0
2989,550051,543217,0.79912486137916672,0.40223445595854929,0.39689040542061743,0.39689040542061743,3,2025,c1cd8670-7c51-4484-8cef-49c795c5349c,0
2990,538047,539639,0.81747054491428128,0.42058051341890318,0.3968900314953781,0.3968900314953781,3,2024,3695bf58-8528-43cd-8419-52d5b8f48e45,0
2991,546571,544925,0.69670873124147337,0.29985318543162431,0.39685554580984905,0.39685554580984905,3,2025,4e721fab-4963-4eb3-8894-4c064b4b4e19,1
2992,536406,540161,0.47816872586999931,0.87499647065347241,-0.3968277447834731,0.3968277447834731,3,2024,e175fa78-d8cd-4073-bdba-253e3913381a,0
2993,547813,544595,0.47820138127799627,0.87499443823146439,-0.39679305695346812,0.39679305695346812,3,2025,7af81181-4e4e-45ac-ba76-19635dc67337,1
2994,544595,547813,0.87499443823146439,0.47820138127799627,0.39679305695346812,0.39679305695346812,3,2025,7af81181-4e4e-45ac-ba76-19635dc67337,0
2995,542668,547849,0.2932549372141986,0.6900043335191145,-0.3967493963049159,0.3967493963049159,3,2025,62209676-2bdf-4682-bb67-ffa1d8c0f225,0
2996,542668,547849,0.2932549372141986,0.6900043335191145,-0.3967493963049159,0.3967493963049159,3,2025,62209676-2bdf-4682-bb67-ffa1d8c0f225,0
2997,539849,534905,0.18750000000915121,0.58415362161953877,-0.39665362161038753,0.39665362161038753,3,2024,d9b9edab-0536-49db-b71e-e0eaa6f2d3e1,0
2998,539849,534905,0.18750000000915121,0.58415362161953877,-0.39665362161038753,0.39665362161038753,3,2024,d9b9edab-0536-49db-b71e-e0eaa6f2d3e1,0
2999,537423,536438,0.36381270299530849,0.76038828281019899,-0.3965755798148905,0.3965755798148905,3,2024,d6d71da7-51e8-44ad-891c-cab79f581663,0
3000,537467,539558,0.1548071169039299,0.55131886832588817,-0.39651175142195827,0.39651175142195827,3,2024,f0528b9d-e1c5-4075-90f9-75e219293322,1
3001,547882,542154,0.42857749830047592,0.82497604638033883,-0.39639854807986291,0.39639854807986291,3,2025,825373d5-2be0-4158-8b11-c6a50cbddc50,0
3002,531950,537879,0.70710629003031988,0.31071102613029322,0.39639526390002666,0.39639526390002666,3,2024,b68197c1-e283-4206-91b8-2e827248f377,0
3003,544761,548581,0.30446891191709841,0.70085740072202174,-0.39638848880492333,0.39638848880492333,3,2025,bbe6a0c4-7ea3-4ea2-93c6-7f435506f263,1
3004,547687,549634,0.40810759969902177,0.80446891189623548,-0.39636131219721371,0.39636131219721371,3,2025,48352f22-6846-4d21-a5aa-ab9baa2e0366,1
3005,549765,543702,0.1349411727098063,0.53125,-0.39630882729019368,0.39630882729019368,3,2025,740373ec-2e02-481c-b94e-f520792058c4,0
3006,543702,549765,0.53125,0.1349411727098063,0.39630882729019368,0.39630882729019368,3,2025,740373ec-2e02-481c-b94e-f520792058c4,1
3007,549804,550818,0.7325962171087842,0.33629418262150218,0.39630203448728202,0.39630203448728202,3,2025,dc2dfa45-cde7-4eca-b482-d11a4cbb1d49,1
3008,542060,552313,0.74141749723145067,0.34517673048600889,0.39624076674544179,0.39624076674544179,3,2025,f3d1bb54-7ab9-417a-9710-b9a31b8ec83b,1
3009,551458,546177,0.7671057641512864,0.37089266340306037,0.39621310074822602,0.39621310074822602,3,2025,8dc97c49-3ddb-47f5-8699-7a7058e6ce83,1
3010,544136,550609,0.14888969948492919,0.54506309686220999,-0.3961733973772808,0.3961733973772808,3,2025,83387ab2-693e-441e-ba9c-06f5a2fd958e,1
3011,542209,550635,0.33333333333333331,0.72947812846068638,-0.39614479512735307,0.39614479512735307,3,2025,f1dd22bb-8c76-4387-9075-e64821936379,1
3012,544795,552024,0.3955218715393134,0.79166666661649598,-0.39614479507718259,0.39614479507718259,3,2025,ea2954c8-e961-475d-b377-e6a27ad31f10,1
3013,549276,541348,0.3955218715393134,0.79166666661649598,-0.39614479507718259,0.39614479507718259,3,2025,4ffe8e3a-d913-41a8-b8b2-d27e9c912c78,1
3014,552024,544795,0.79166666661649598,0.3955218715393134,0.39614479507718259,0.39614479507718259,3,2025,ea2954c8-e961-475d-b377-e6a27ad31f10,0
3015,540638,535673,0.3955218715393134,0.79166666193176405,-0.39614479039245065,0.39614479039245065,3,2024,e448e8f2-88dc-4196-8fc9-0e5c07f74c50,0
3016,541689,546589,0.2932549372141986,0.68929189699251558,-0.39603695977831699,0.39603695977831699,3,2025,4ca46fed-320c-4db8-9136-d39c2de405a2,0
3017,548939,550381,0.22901826936937081,0.625,-0.39598173063062919,0.39598173063062919,3,2025,caa90de6-ff82-4e4e-bddd-7cd57e46eaba,0
3018,530841,531239,0.40938278897466313,0.80535773213234829,-0.39597494315768517,0.39597494315768517,3,2024,03c4681e-2e75-4db2-a147-1dbfc73f7815,0
3019,530841,531239,0.40938278897466313,0.80535773213234829,-0.39597494315768517,0.39597494315768517,3,2024,03c4681e-2e75-4db2-a147-1dbfc73f7815,0
3020,551174,550401,0.2996298896712799,0.69553108808290154,-0.39590119841162164,0.39590119841162164,3,2025,65beaf2a-41cb-4209-af90-e5401b0a0e10,1
3021,541272,542355,0.57053108808290154,0.17463259741486459,0.39589849066803695,0.39589849066803695,3,2025,83387ab2-693e-441e-ba9c-06f5a2fd958e,1
3022,542933,546883,0.70833333333333348,0.3125,0.39583333333333348,0.39583333333333348,3,2025,743d1d80-a5df-456c-bf75-55263abd0794,1
3023,541745,545058,0.69353392041748219,0.2977487762983948,0.39578514411908738,0.39578514411908738,3,2025,dd80e6d0-7e7d-4cb0-89dd-f9270c72c68e,1
3024,545058,541745,0.2977487762983948,0.69353392041748219,-0.39578514411908738,0.39578514411908738,3,2025,dd80e6d0-7e7d-4cb0-89dd-f9270c72c68e,0
3025,550891,541823,0.2882190539875556,0.68399561960797139,-0.3957765656204158,0.3957765656204158,3,2025,00118d9f-6b35-41d4-b3a5-3826847a44ef,1
3026,550929,548956,0.43246994300004882,0.82811480886989952,-0.3956448658698507,0.3956448658698507,3,2025,49a05c32-f0dd-485d-a595-b2642ce8444f,1
3027,546014,545760,0.72897245898741692,0.33333333333333331,0.3956391256540836,0.3956391256540836,3,2025,8720dbc0-6bb7-4964-980d-b911ce5b1fcb,1
3028,531005,533512,0.36247385629320289,0.75803108808290121,-0.39555723178969832,0.39555723178969832,3,2021,5c5685e7-f919-402f-a2ef-232ee5d02a37,1
3029,547431,547698,0.80535773213234829,0.40982113282543892,0.39553659930690938,0.39553659930690938,3,2025,f90f91ea-fbbf-4f3b-8ccc-5a33d41e6d27,0
3030,531754,532581,0.80820874845435697,0.41268687707641188,0.39552187137794509,0.39552187137794509,3,2021,75e29890-709e-48be-b957-daf0badb0271,1
3031,544764,549282,0.4212693798449611,0.81679125059392066,-0.39552187074895956,0.39552187074895956,3,2025,4c56c1c6-ca7b-4375-82b0-5a662a2fa778,0
3032,133392,134426,0.47947812846068649,0.87499955874802815,-0.39552143028734166,0.39552143028734166,3,2023,d2993051-9474-40e7-a030-9b719efaac77,0
3033,535703,537875,0.71515952039665653,0.31964226565087778,0.39551725474577876,0.39551725474577876,3,2024,fb4c33cf-fcef-4df4-a4e1-f942d606e979,0
3034,537875,535703,0.31964226565087778,0.71515952039665653,-0.39551725474577876,0.39551725474577876,3,2024,fb4c33cf-fcef-4df4-a4e1-f942d606e979,1
3035,135609,136995,0.47947812846068649,0.87496154710170682,-0.39548341864102032,0.39548341864102032,3,2022,c31aa0fd-f171-4009-8cdd-237c718de957,0
3036,135609,136995,0.47947812846068649,0.87496154710170682,-0.39548341864102032,0.39548341864102032,3,2022,c31aa0fd-f171-4009-8cdd-237c718de957,0
3037,136977,134560,0.73337452257276992,0.33792892078205738,0.39544560179071253,0.39544560179071253,3,2022,1ee07e79-5d78-48cc-b427-d5dd6428b997,0
3038,547170,542478,0.41890370311407088,0.81428897386238397,-0.39538527074831309,0.39538527074831309,3,2025,a94ac0e1-a385-4b1f-9aae-5b2306ead2a8,1
3039,545482,541197,0.76042104164698976,0.36505891016200293,0.39536213148498683,0.39536213148498683,3,2025,be6414be-b373-4eb4-be23-b494abbae11b,1
3040,538834,538459,0.79912486137916672,0.40376925896605681,0.39535560241310991,0.39535560241310991,3,2024,b8fa059d-361c-4a8e-a99d-f38a7c159bbe,1
3041,551797,547055,0.337313122923588,0.7325962171087842,-0.39528309418519619,0.39528309418519619,3,2025,0942c17a-f1c7-4083-a122-cff14a291769,0
3042,548172,546998,0.17412501161569691,0.56940662480461657,-0.39528161318891963,0.39528161318891963,3,2025,392693fb-1e4f-448f-8d26-987b9b7d76ad,0
3043,132225,133676,0.70593863851520844,0.31071102613029322,0.39522761238491522,0.39522761238491522,3,2023,bf74e818-d1b1-4cf5-85bf-acaa2f496313,1
3044,550031,546573,0.71147511976323818,0.31627312560856868,0.3952019941546695,0.3952019941546695,3,2025,d42df947-273c-4bf3-9910-09565e598f22,0
3045,547075,541485,0.55485188261351037,0.1598214939296099,0.3950303886839005,0.3950303886839005,3,2025,06c68b94-a49f-456a-b7ac-c6e091aca00f,0
3046,541983,546938,0.70748950946581446,0.3125,0.39498950946581446,0.39498950946581446,3,2025,666b69d8-eeb3-4fee-8d54-f7cdace4c91e,0
3047,136940,137415,0.25,0.64493264844175668,-0.39493264844175668,0.39493264844175668,3,2022,939d404f-3229-4250-9824-4152b59fc3a9,1
3048,531382,532027,0.31340807154774941,0.70833333333333348,-0.39492526178558407,0.39492526178558407,3,2024,75010ee0-b76a-4b4c-a090-57c7457491e0,0
3049,551220,545098,0.41666666666666669,0.81159192711249317,-0.39492526044582649,0.39492526044582649,3,2025,621d3bc4-2167-4652-9186-c2d68fcbf48a,0
3050,539848,535749,0.36505891016200293,0.75994108983799713,-0.3948821796759942,0.3948821796759942,3,2024,26ed76d2-f48f-4ace-84bb-39564b70294e,0
3051,539146,532913,0.33629418262150212,0.73117636229749627,-0.39488217967599415,0.39488217967599415,3,2024,39cee6d7-9b9a-4747-82f7-9fdc70bf9eb6,0
3052,542297,544219,0.625,0.23011782032400591,0.39488217967599409,0.39488217967599409,3,2025,c9016982-1752-4ae2-b275-fa485047f2f8,0
3053,550985,542938,0.23011782032400591,0.62499999999999989,-0.39488217967599398,0.39488217967599398,3,2025,825373d5-2be0-4158-8b11-c6a50cbddc50,0
3054,536440,536096,0.48011782032400591,0.87499922910026129,-0.39488140877625538,0.39488140877625538,3,2024,e550031c-577c-4643-8a9b-76bc2e610972,0
3055,537114,538803,0.71517886717456114,0.32032778646773641,0.39485108070682473,0.39485108070682473,3,2024,76c1ec00-706c-4bb9-9067-91a7d3d00d6d,1
3056,547822,548008,0.38196159892207499,0.77675027056989221,-0.39478867164781722,0.39478867164781722,3,2025,4621875a-fddb-4962-9daa-a098cb004eaf,1
3057,548008,547822,0.77675027056989221,0.38196159892207499,0.39478867164781722,0.39478867164781722,3,2025,4621875a-fddb-4962-9daa-a098cb004eaf,0
3058,540235,534860,0.81307722803091254,0.41830724323907742,0.39476998479183512,0.39476998479183512,3,2024,f1dd22bb-8c76-4387-9075-e64821936379,1
3059,539311,534402,0.3050111133562336,0.69972501195600179,-0.39471389859976819,0.39471389859976819,3,2024,d235b266-344a-4770-809f-e011fd171367,0
3060,537771,536616,0.77573480520403892,0.38103881259802969,0.39469599260600924,0.39469599260600924,3,2024,9ff54b02-6fa4-4ef7-b19b-006038275b65,1
3061,531664,539570,0.35715499660095168,0.75181614309548872,-0.39466114649453704,0.39466114649453704,3,2024,f1b4055c-ac82-4e58-b748-3bed5c23c913,1
3062,550931,551985,0.28855169010609433,0.68320874861572545,-0.39465705850963112,0.39465705850963112,3,2025,a2fa10c8-1757-43a2-93eb-4f74badb2216,1
3063,535250,530809,0.71517886717456114,0.32053108808290148,0.39464777909165966,0.39464777909165966,3,2024,cf90be08-a775-4aa2-9393-562b4391cd8c,0
3064,541761,543795,0.80446891189623548,0.40982113282543892,0.39464777907079657,0.39464777907079657,3,2025,dc2dfa45-cde7-4eca-b482-d11a4cbb1d49,1
3065,552033,544901,0.87499683651268645,0.48048430158149108,0.39451253493119537,0.39451253493119537,3,2025,b2ff86f2-730e-46b8-963f-8f38c0c681c9,1
3066,552033,544901,0.87499683651268645,0.48048430158149108,0.39451253493119537,0.39451253493119537,3,2025,b2ff86f2-730e-46b8-963f-8f38c0c681c9,1
3067,549831,542725,0.59329596422612529,0.198819376828374,0.39447658739775127,0.39447658739775127,3,2025,e2841036-bb35-40bf-9488-36086fbcf168,1
3068,544395,542623,0.31071102613029322,0.70518299334762435,-0.39447196721733113,0.39447196721733113,3,2025,e49a7fd6-d1f2-49d4-996d-a7ec81d8e808,0
3069,539229,536662,0.78482113275661347,0.39041259503254688,0.39440853772406659,0.39440853772406659,3,2024,83387ab2-693e-441e-ba9c-06f5a2fd958e,0
3070,550586,542075,0.1832115628971949,0.57758475284826805,-0.39437318995107318,0.39437318995107318,3,2025,98a9b60d-88e1-4926-a751-5b7de97e40c0,1
3071,547724,548271,0.34925977934255997,0.74362233981621806,-0.39436256047365809,0.39436256047365809,3,2025,774a3f3f-2ae8-4177-a283-b4a242ee2633,0
3072,550188,544407,0.40477009346088089,0.79912486137916672,-0.39435476791828583,0.39435476791828583,3,2025,00057918-e81c-42f4-9e66-bdda2400b203,0
3073,544165,544406,0.69553108808290154,0.30118062317429412,0.39435046490860742,0.39435046490860742,3,2025,47781dfc-eacb-4c0c-8965-244521d0d23c,1
3074,545130,549396,0.1924705449194217,0.58680366839888187,-0.39433312347946015,0.39433312347946015,3,2025,01d5679f-d619-44a4-a775-9a5458409d18,0
3075,538147,536381,0.74005891016200298,0.34585038235109061,0.39420852781091237,0.39420852781091237,3,2024,c31aa0fd-f171-4009-8cdd-237c718de957,0
3076,550080,540865,0.74999999999999989,0.3557966321243522,0.39420336787564769,0.39420336787564769,3,2025,c7abe93b-a296-4242-ae72-06ddc2a8c7f8,0
3077,550080,540865,0.74999999999999989,0.3557966321243522,0.39420336787564769,0.39420336787564769,3,2025,c7abe93b-a296-4242-ae72-06ddc2a8c7f8,0
3078,137048,136774,0.25,0.64420336787564747,-0.39420336787564747,0.39420336787564747,3,2022,93a721fc-db5c-43e7-8fce-61ac6ceff194,0
3079,547246,541930,0.64420336787564747,0.25000000000000328,0.3942033678756442,0.3942033678756442,3,2025,64313721-18b1-4b09-bb50-fdfa748a8b75,0
3080,547596,546922,0.25000000000008632,0.64420336787564747,-0.39420336787556115,0.39420336787556115,3,2025,3a38af28-ab17-44db-94f9-e1b54fef790b,1
3081,133344,132632,0.48079663212435231,0.87499922910026129,-0.39420259697590898,0.39420259697590898,3,2023,6e9831f0-ef09-47a7-934b-c496ffa5472d,1
3082,547407,550267,0.41830724323907742,0.81249999999084888,-0.39419275675177146,0.39419275675177146,3,2025,8dc97c49-3ddb-47f5-8699-7a7058e6ce83,1
3083,541499,540936,0.41830724323907742,0.81249999876856771,-0.39419275552949029,0.39419275552949029,3,2025,f09800ed-979f-4083-9593-0d065b3ae506,0
3084,540328,537341,0.74999999999925404,0.35582404768074638,0.39417595231850766,0.39417595231850766,3,2024,d13ceb20-f605-42d9-b003-65af0435ce4d,1
3085,543245,549154,0.24999999999999989,0.64408680460734047,-0.39408680460734058,0.39408680460734058,3,2025,0a44d0c9-5058-418e-a6d5-d48f828313e3,1
3086,542359,552222,0.64408680460734047,0.25000000000000999,0.39408680460733048,0.39408680460733048,3,2025,2f7c9180-3b7e-41fa-9ad3-873c754ce30b,0
3087,535481,536412,0.33541696296399087,0.72948563842193082,-0.39406867545793994,0.39406867545793994,3,2024,c25fd66c-2520-47a6-85ae-44bdb40f1902,0
3088,551215,547777,0.68228313620845893,0.2882190539875556,0.39406408222090333,0.39406408222090333,3,2025,e2841036-bb35-40bf-9488-36086fbcf168,1
3089,544203,551380,0.69127312560856868,0.29721536043116981,0.39405776517739888,0.39405776517739888,3,2025,c815dbc8-8bcb-49fe-884a-68ab09a24660,0
3090,543630,546353,0.29721536043116997,0.69127312560856868,-0.39405776517739871,0.39405776517739871,3,2025,e2841036-bb35-40bf-9488-36086fbcf168,0
3091,135104,132411,0.197718264688589,0.59159897392047878,-0.39388070923188978,0.39388070923188978,3,2023,0ec3cd54-9e7a-4b88-bd4b-9ec6f0b113e4,1
3092,132095,132331,0.42360733679776352,0.81747054491428128,-0.39386320811651776,0.39386320811651776,3,2023,7cc4bf43-9d43-40de-ad0d-5c4714d501b8,0
3093,543104,552320,0.64382363770250373,0.24999999999999989,0.39382363770250384,0.39382363770250384,3,2025,9f988367-4e4f-4324-b8ef-a99e11c8e3d9,0
3094,540724,534187,0.25000000000000039,0.64382363770250373,-0.39382363770250334,0.39382363770250334,3,2024,82493b26-6a89-4a9f-9ccf-5505584d8f4a,1
3095,545675,549313,0.77051436157750808,0.37671248339951269,0.39380187817799539,0.39380187817799539,3,2025,84dce633-7bb1-47ff-a1f2-da3b753dbf1a,1
3096,547129,549182,0.80357749827795832,0.40982113282543892,0.39375636545251941,0.39375636545251941,3,2025,8dc97c49-3ddb-47f5-8699-7a7058e6ce83,1
